,text,label
2449,Chinese President(in hindi) Kamino.....Tumhara triple talaq aur RamRahim ka topic khatam ho jaye tho meri dhamki pur bhi focus Karna,0
2450,Dear @bookmyshow Aap Sirf Tickets Ka Dekhiye Cricket ke Liye @cricbuzz Hai...pic.twitter.com/Ob8DHUstkz,0
2451,Triple talaq musalman hi ko Q nishana vanaya Hindu dharm me bhi talaq hoti he,0
2452,"Bajaur me koohi noor cricket turnament ka final national 11 NE jeeta, woner tem ko 50000 rupi deya najeeb khan ne,  Ayaz zalmi 03075664413",0
2453,Hamid Ansari ji Shri Ram ko aapki community SC main ghasit le gayi aur Triple talaq par aap kahte hain SC ko ismain nahin padhna chahiye.,0
2454,@BJP4India @RSSorg But sir gaye ki khabar kya karni hai apke jaise suvar ki khabar roj mil jo jati hai. #sarcasm,1
2455,#Roza khud rkhte ho bhuko ka desh hm ko bolte ho #Irony..,1
2456,Phaltu ke fandom wars or kya. Mera idol best hai ke chakkar mein khud ka pappu banate hai lol or pata kuch khaak b nahi hoga inhe cricket ka,0
2457,Bundelkhand may log pani ke liye tars rhe h ar gov kch bhi n kr rhi h srf logo ka dimag batne ke liye triple talaq ar gorakshaks ho raha h,0
2458,"HAM BHARTIYO KE LIYE CRICKET JARURI HAI YA DESH ,DESH KI AWAAM.",0
2459,CHAI parhata and cricket in Pakistan  *Aur tum apne Rab ki kis kis nemat ko jhutaloge* pic.twitter.com/zsRUxWYH2q,0
2460,Khattar sahib ne ik baat toh sabit kar hi di hai ke kaise Politics mein Ik tarf dosti nibate hai aur kaise dhokha dete hai,0
2461,Sir ji cast ka politics aap jaisa dummy leader jo aaj tak aapna koi base nahi bana paye ek chhor se mp ka election haad jate hai,0
2462,@karun126 bhai please tu cricket khelna chod de please haath jodte hai tere aage. Whaiyat player hai tu sahi me,0
2463,Itna sab kuch hone k bad bhi tu politics karne se baz nhi aaya .....,0
2464,"Kuttay Kameeny Sethi Ko Cricket Board Se Bhair Phanko Salay Ney Humara Aik Player Barbad Kar Diya ""Sharjeel Khan""",0
2465,"Bhot deewane hai cricket ke,Kahi se bhi jagah Bana lete hai,cricket ki taraf, kya room banaya hai",0
2466,LOG KAHEN GY IK PAGAL AYA THA CRICKET KHELA KARTA THA  *Or jis k Peechay Dunya Pagal hai* @SAfridiOfficialpic.twitter.com/IdTMfIUNfA,0
2467,#RapistRamRahim acharya chamod is more into politics then his moksha.bhagwan 10 jan path main baithe hai shayad,0
2468,or ho sake to jake arakshan mang apne liye. tumhari brahman se ladai apne paas hi rakh ye politics apne ghar ak simit rakhoge to achha he,0
2469,"Geeta Par Haath Rakh Kar Kasam Khata Hun  ""I AGREE"" #Bollywood #movies #TotalFilmy",0
2470,Mene to aaj tak cricket bhi tik kar nahi dekha.,0
2471,"@RandeepHooda bhai ne Ram Ram,Janamdin Mubarak ho,aur Bollywood main tagdi dhak jame bhai ki. Jai ho... #RandeepHooda",0
2472,CRICKET aisi ek khel hai khelo ise akal se kohliji captain hain kab kis bowler ko layenge samajh na aaye unke shakal se.#ViruPanti #INDvAUS,0
2473,"bhai abhi career pe dhyan de, politics k chakkar me aa rha hai yaar...",0
2474,Zameer jinda hai ya Politics ne use bhi khaa liya...,0
2475,"Kaha Fashadiya bechare babako, Sarif badmasho ka kaam nahi hai politics, uske liye tajurbe kaar badmasho ki jarrorath hai.",0
2476,Aap ko national politics mai hona chahiye aap ka rujhaan delhi ki taraf jaida rahta hai,0
2477,Kripya joote nikal k dhwajarohan Karen. Politics k chakkar me tirange ka apman na karen,0
2478,"Tmhari Behan,Beti ko teen Talaq bol ghar se jis din bahar nikalenge tab tmhe samajh aaegi. Nd hume v pta h k Talaq Jayaz h, triple talaq nhi",0
2479,2/5 woh aap.soch bhe nahi saktey kis ny kaha khi safe nahi?  pak sy cricket aalmi sazish sy khatam huwi khi say aap log khatam kar rahe ho,0
2480,"@MamataOfficial ji, aapki politics par to thookane ka mann bhi nahi karta. Bengal k log kya se kya ho gaye? Shame on u",0
2481,Bhai tu kisko bewkoof bana raha hai . Lagta hai Bollywood mein Sab #illiterate log hai . Abe star toh iss desh ka har nagrik hai .,0
2482,@msdhoni @virendersehwag @sachin_rt  ''Room Ki Sab Deewaron Pe Photo Hai Bas Tera Tera'' <3 #Dhoni #Cricket pic.twitter.com/8HBjItZpKN,0
2483,Jab ghodi langdi ho jaye to use goli maar kr laash pr politics karo. #RamRahimSentencing #Shaktimaan #MurdaKhorCongress,0
2484,"@yadavakhilesh AAJ BHAKT BAHUT KHUSH HAIN KYOKI BHARAT NE AAJ CHINA SE 1962 KA BADLA LE LIYA , MODI NE TRIPLE TALAQ KO KHUD HI KHATM KR DIYA",0
2485,"HALALA,TRIPLE TALAQ,CHAAR BEEWIYAN,72 HOOREIN,BESHARMI,JAHAALAT,QATL KARNE KI AAZAADI- yeh suvidhaayen kisi aur dharam mein nahin hain.",0
2486,"Jaise modi ki chhori lugaai sau crore triple ralaaq se zyada hai,kis moo se triple talaq ki bat karta hai napunsak, put yr house inorder 1st",0
2487,"Jitni #honesty log #Sarahah Par dikha rahe hai,Agar politics join karke vaha dikhaye..   Sach me #Desh badal ne me der nahi lagegi    #JstV4",0
2488,"Kuchh log apne zimmedari nibhane se jyada , chamchagiri karke apne aap ko mahan mante hain. #Politics ,",0
2489,Tere Ko politics karne ke liye aaj hi Mila tha? Apna haathi leke pehle UP mein kaam kar,0
2490,Akhilesh ji kisi bhi aksmiq ghatana par bhi aap politics karane se baaz nahi aate....,0
2491,Abe ab tumhe tatti pe bhi politics karni he. Hadd ho gayi yaar,0
2492,Pakistan mai cricket ki wapis aney par Awam khush or pur josh hai,0
2493,"Ham Aap se keh to rahe he ki Hindu-Muslim ki politics karna Modi-BJP Chhod de to 1bhi chunav nhi Jit Payege,Babri se Start ho kar abhi tak pic.twitter.com/TcirmUgkER",0
2494,"Abhi ye bhi muje bathana padega politics Hai Bhai, tum sab log hamare same bhi jukthe Hai, election ke badh tum log Kya karte ho. Same.",0
2495,"Politics regionalism apni jagah insaniyat jo hindustaan hain apni jagah marathi bengali bihari poorvanchali, tamil se pehle hum.insaan bane",0
2496,Baraye Sharif sb tu laiey they innko chotay Sharifs ko politics mein pasaiy baanay kay liye.  Kaam hi innohnay yehi kia .,0
2497,Triple Talaq pe ek chhoti si debate.. bhagoda bhakt bhaag gaya aaj tak nazar nahi aaya us post pe.,0
2498,"Mera bhi ,Life bahot boring ho gayi hai @sachin_rt k retire k bad,wo maza nahi aata ab cricket k chakke chauke me.",0
2499,Triple talaq bhul gaye ji,0
2500,#Cricket_News:  Umar Akmal Aur Kamran Akmal Ko Har Iss Coach Se Takleef Hai Jo Inhain Na Khilai....* #WaqarYounis #AQiB_NAWAZ Nijam,0
2501,"@Vjuneesh Sach bataya par ladkiyaan samajhti hein, ladkon ki gaaliyaan de kar trendy ban rahin hein #irony :)",1
2502,"sabko holi par he pani ki barbaadi dikhti h ,,,, in logo ko cricket grund mei lakho ltr barbaad hone wala pani kyu nahi najar aata ??",0
2503,Aur hame us ladki se jise cricket se pyaar hai...,0
2504,Indian politics ko ek Alag Aur sakaratmak raah per le jaane wale  yug purush sri  Kejriwal ko hamari Aur se janamdin kee lakh lakh badhaiyan,0
2505,Waqt ki rah par mera agla kadam mujhko paoge tum jaooge tum jahan meherbaan #UrmilaMatondkar #ARRahman @ashabhosle #Bollywood #dance #musicpic.twitter.com/HBLfHhaQ4V,0
2506,This is politics beta .. ye ch****tia kisi aur ko bena .. Tu aur tera Chanel kis k isharoon pe chelta ha awaam seb janti ha ..,0
2507,#BOLLYWOOD  Chirag Kahan Roshni Kahan | Devendra Goel | 1959,0
2508,Aaoge jab tum o saajana.... #HappiestWhenSinging #JabWeMet #RashidKhan #Bollywood #Classics #Melody pic.twitter.com/10tZFBMc5t,0
2509,@ajaydevgn #Mumbaikars chi pan aataa satakali #MumbaiRains #Bollywood pic.twitter.com/O8hTQ5ep0k,0
2510,"01 #September  2006 Lage Raho Munna Bhai - Sanjay Dutt, Vidya Balan, Arshad Warsi.   #11YearsOfLageRahoMunnaBhai #Bollywood #nostalgiapic.twitter.com/ttRgK2D0pa",0
2511,Agar kuch nahi kiya gaya population control or triple talaq pe to jarur hoga,0
2512,sachin sir tumala baban chi adhvan te yet asal. Jitki utkrashta tenchi marathi lekhane hote. tetkes utkrashtra tumche cricket aahe.,0
2513,Inko news channel wala Dhundhh raha  Triple talaq par Debate thha pic.twitter.com/2BnouRHNqP,0
2514,@SGanguly99 sir aapnio jodi aamar saath na den tahole hoyto aami aar kono din cricket khelbo na because aamar barrir obostha khub bhalo na,0
2515,#TripleTalaq sabhi sambhidhan ki najar me saman to musalman alag kaise?aazadi ke samay in logon ne Pakistan bana liya.kanoon ko mano.,0
2516,BC cricket chchodo aur kuch padh likh bhi lo. Ab to US bhi tumhe bheekh dene se mana kar diya hai. Jao chaato China ki choot....,0
2517,"Jale ko aag kehte hai, buje ko rakh kehte hai, vaise hi Virat Kohli ko Cricket ka Badhsha Kehte hai...!",0
2518,Hindu muslim se pehle hum insan hai pareshni ke samay ek dusre ki madad kare..jo politics krte hai wo aap k kaam nahi aane wale,0
2519,China cricket kyu nhi khelta?? Kyu k Technical problem hai Sab k face 1 jaise hote hai jo out ho jaye woh muh dho k phir se a sakta hai,0
2520,Aur triple talaq Lene par Shauhar (suwar) se 10 guna wasoolna bhi.,0
2521,Kisi or field main to hai Aap ! Aap cricket ke liye bane the or bane hai !,0
2522,"Bhai ""Vande Matram"" gaya tha kya...? Yaa ""politics of appeasement"" aade aa gaya....",0
2523,Dil bhaot udaas hai hamarye establishment ko politics say fursat nai mujhy dar hai kay Yeh is mulk ko shan aur Iraq bana kar chore gay,0
2524,"Sahi kaha aapne, or aaj v maulana modi ji ka muslim prem dekhiye k triple talaq khatam kr rhe hn Kya mohabbat h maulana modi ji ko muslim se",0
2525,Jise woh pyar karta hai Usi ko azmata hai   #irony #abound,1
2526,#NowPlaying Sanam Re by Divya Khosla Kumar @valleyfreeradio #Bollywood,0
2527,"ek lota triple talaq se, Oxygen ke,Badh ke Aur train hadso ke sare daag dhul gaye",0
2528,aise logo ko bi kaam miljata hai jinhein cricket ki ABC ni pata aur aik hum hain jo farig bethe hain :| pic.twitter.com/zaJhMmQmlv,0
2529,abhi Triple Talaq pe ban hua hai abb naqab be ban hoga,0
2530,Hamare PM saab ko ye kyun samajh me nahi aata..ki aur bhi Mudde hai zamane Triple Talaq k siwa.. Hamari fikr hai to 15 lakh accnt me dedo,0
2531,Bhai dedo kashmir kam se kam kashmir  be jo politics ho rahi hai vo band ho sakey aur desh ki tarak ki par jordo,0
2532,"Subah subah Pakistani larne aa gaye. Border & Cricket se dil nahi bhara, ab ludo me bhi shikast chahiye inko.",0
2533,#ViruPanti  TV par Sony aur  Cricket me dhoni kabhi rukte nahin,0
2534,Abe chu chu triple talaq bhi gya.,0
2535,"The #TripleTalaq debate with Ratan Sharda, Zeenat Shaukat Ali, Nasir Pathan Anand Narsimhan and Tanvi Shukla. pic.twitter.com/u085y4alJB",0
2536,Akal nahi hai aage kya hoga sochne ki to jaake kheti karo... Politics mein aake desh lootke ghar kyu bharna hai?,0
2537,Cricket News: PcB Main Mujhe Dhika Diya Gaya Hai. Mujhe PcB Ka Aaeen Banane & Election Karwane K Liye Bheja Gaya Tha. Najam Setthi,0
2538,ma'm triple talaq par supreme court  ki judge ladies honi chahiye thi aurat hi aurat ko samajhti hai.waise GAURI LANKESH BHJ EK AURAT THI,0
2539,"@ImranKhanPTI SHREK k phanstey he Gorey or N.SETHI Cricket bhi le aay, Mulk abad ho gya hy, NA-120 k GUTTER se DOOD ke nehrain chal pari hy,",0
2540,no srk in dhoom 4 - @bollywood_life  gaytards ki akhri ummid bhi tod di isne  now gaytards be like @iamsrk tuchche 2020 tak hit dega na?pic.twitter.com/FZXn8P3y3Q,0
2541,Kuch logo ko sirf politics aur religion dikhta hai.,0
2542,Indian army ko kamzor samjh rahi ho tum. Sharam aa rahi hai ya nahi. Ispe bhi politics kar rahi ho. Gov nd army kamzor nahi h. Kamzor tum ho,0
2543,"Sari Duniya se talak khatam kra do, apni aurat ko to apne paas bula lo,jisey bina #TripleTalaq diye chhor rakha hai,wo dusri bhi nhi kr pai pic.twitter.com/13FDa0fG72",0
2544,Chinese President Tweets in Hindi KaminoTumhara triple talaq aur Ram Rahim ka topic khatam ho jaye tho meri dhamki pur bhi focus Karna,0
2545,"Bollywood mein Chiffon Saree aur Baarish ka choli-daaman ka sambandh jai. Dhak-Dhak, Mr India, Aaj Rapat jaaye.",0
2546,bangal me to is janam me sambhab nehi hai babu. agle janam ka kya pata? yeh gujrat punjab nehi hai bhai. bangaal hai. politics 100% hai,0
2547,@iPavanTiwari Aap hi Ne Bataya She Hates Men @Mukesh7009 #sarcasm,1
2548,Sab politics ka khel hai bhai,0
2549,chorro sir ghar baith k tweet kar leta ya padhai jyada politics karne se yai hota hai kya jaroorat thi jane ki ?,0
2550,very important day for bangladesh cricket aus ko test me haraya woh din door nahi jab bangladesh kisi khitab ko jite pic.twitter.com/qkrsDOomcv,0
2551,Sir jaara is par apni party ka Stand Clear kare Doglapan na dikhaye. AAP bhi Vote bank ki Politics kar rahi hai  @ArvindKejriwalpic.twitter.com/OAvrUYFXD7,0
2552,@dibyabttb isme bhi @narendramodi ka haath hoga #sarcasm,1
2553,Rohit Bhai aap kuch thoda sa Mara sath batt karlo me apkebina or cricket ke  bina  bilkubhi nahe  rahe  sakta plz bhaya  mera pyara Bhai rht,0
2554,Inko koi ungli kare toh civil justice law chaiye ... aur triple talaq ko rokne ke liye toh sharia law... kahan tak bhaagega,0
2555,"Aisa likhne se aap ko ""ek khas dharm"" ke vote nahi milme wale aap ko aur na hi aap ki politics karne ka nazariya badal jayega. Jai Hind",0
2556,Himaat nahi RSS ko flag hosting ki.chalay hai Hindu ki politics karnay.desh ko barbad kar rahi inki fake desh prem.,0
2557,Ye log sab jahil hai dimaag hota toh aise kehte nhi bas ek politics lekar baith gye hain bas,0
2558,Kuch apni politics ka bachav kar rahe hai kuch apne karmo ka... Yatriyo ka bachav kon kar rha hai,0
2559,Kuch logo ka number iss liye save krte hain ki galti se uth naa jaye.... #sarcasm @vyasishit @shubham_14994 @_raj_parmar_ @the_adson,1
2560,"zee news ke paas dusra topic nahi kya triple talaq ke alawa, unemployment aur mahengayee par kab debate karoge",0
2561,"Ye dramebaz, Shi cheez k liye to anshan Krte nhi, dum h to triple talaq k khilaaf kregi anshan Circus h aap",0
2562,Ye Politics ki Qandeel Baloch (QB). Anjam bhi lagta hai waisa hi ho ga is be-zameer aurat ka.,0
2563,Sahi kaha bhai ab inpe se bhi visvash uth gya ab god pe bharosa hai.... Ab kisi bhi party ko vote nhi deni all politics party,0
2564,Idantha kaadu mahesh katthi gadu lauda asalu politics gurinchi matladuthu madhyalo mahesh babu pawan kante star antadu endi,0
2565,Latestt!! @thealkayagnik  #AlkaYagnik #Bollywood Alka Yagnik #MelodyLane #LucknowCentralpic.twitter.com/0gmJE8Sc49,0
2566,"Kya bibi, abhi tak tenu yad na aayo, soyi thi kya ? Jaise hi Triple Talaq ki lag gayi, tereko Modi ji ke biwi ki yad aa gayi.",0
2567,"Wahan border pe jawan lad rahe hain, aur Sansa-Arya; Cersie yahan politics kar rahi hain @kunalkamra88 @SnGComedyIN @BollywoodGandu",0
2568,"WICKET - Dikshanshu Negi c Kazi b Sarfaraz Ashraf 15(25) Bijapur Bulls 63/4 (12.1), Bijapur Bulls need 99 in 47 balls  #NSvBIJ #Cricket",0
2569,Pakistan Main Cricket Wapas Aayi Hai. To Ye Sub K Liye Khushi Ki Baat Hai. Mere Waqt Main Pakistan Main Muqabile Buhat Sakht Hote The. Tahir,0
2570,@NitishKumar bas tum hi ek sabse budhiman ho.. baaki sabto chutiye hain politics me,0
2571,Aashiyaane ki baat karte ho Dil jalane ki baat karte ho #Sarcasm in gazals,1
2572,Ye Brathwaite hum se bhi out nai hota tha UAE main @ECB_cricket,0
2573,"*Chinese President Tweets in Hindi* ""Kamino..Tumhara triple talaq aur RamRahim ka topic khatam ho jaye tho meri dhamki pur bhi focus Karna",0
2574,Bhai politics ma koi b yakeen ke kabil nahi..IK pr aik umeed ha last agr ab vo nahi tu maro corrupt leaders se pyar karo aur khar roz maro,0
2575,"Itani trains patari se utar rahi hai, sudharna nahi hai to seat belt hi lagwa do #sarcasm @RailMinIndia",1
2576,Maine poocha Ghazwa e hind kya hai?? Apke triple talaq aur halala se mera koi matlab nahi Apke ghar ki auratein hai chahe jo karo,0
2577,RT @ChiratJholi: @MLK ki punchkula ki safalta ko dekhte huye defence minister banana chahiye @PMOIndia @narendramodi #Sarcasm,1
2578,Abe madarjaat...Khud ke ma tak ko tu na chode...bos d k tu bachon k maut pe bhi politics kar raha hai....,0
2579,feel for them yaar.. badd se badtar hote jaa rhi hai inki cricket,0
2580,Triple Talaq Muslim Samaj ke Purushon ke Hawas ka Intizam tha..,0
2581,"@suyashrajd Roti jal gayi hai, par khana achchha hai! ;) #Sarcasm",1
2582,@ShazaFK agr ap waiqi insaniyt  k liye #KPK gae ho to..... phir elaaj he kro.... ye elaaj k naam pe politics q kr rahay ho????,0
2583,Saala. Idhar Whatsapp chalu hai aur baat karneko koi nahi. #irony,1
2584,@AliQuliMirzaAQM triple talaq ke liye bhi kuch karo Sir,0
2585,Maulvi sahab Keh rahe hai #TripleTalaq galat hai lekin hota rahega,0
2586,Insaan sochta kuchh hai bolta kuchh hai aur likhta kuchh aur hai I think you got it #cricket,0
2587,Modi ji ek bullet train ajmer se bhi Chalwa do taki Bollywood ke sitaron ko Dargah or pushkar aane ki sahuliyat ho jaye,0
2588,"Ab Kanoon Badalne Me Apni Wah Wah Karwaana Chahte Hain, 2019 Ka Prachaar Suru Ho Chuka Hai, Triple Talaq, Ab Raksha Mantri, Aage....????????",0
2589,@bollywood_life Vaani Kapoor pehle bhi model thi aur ab Bhi model ban kar hi reh gayi hai,0
2590,#TripleTalaq   Aaj kai modi virodhi achhe se so nai paege..,0
2591,Mujh pr muhtarma Q jo politics apni mafad k liye karte hain hilal aur haram ka fark nahi jante half lene se pehly jo wade karte han nibate n,0
2592,Sach aur jhooth ke beech ek teesri cheez aati hei: POLITICS,0
2593,Ye Manubad Bramman Bad and jati bad khatam ho.tabhi ye corruption khatam hoga.barna jati bad k naam pad ye gandi politics chalte rahega.,0
2594,"'Tujhe dekha to yeh jana sanam......."" PART 1 #DDLJ #SRKajol #SRK #TheBestOfSRK #Bollywood pic.twitter.com/23pUGfLx3z",0
2595,"WICKET - AM Kiran c Anirudha Joshi b Sarfaraz Ashraf 3(6) Bijapur Bulls 80/5 (14.1), Bijapur Bulls need 82 in 35 balls  #NSvBIJ #Cricket",0
2596,Chutiya site hai bc @bollywood_life RTs ke liye har jagah baap ka nam jarur lete hai ye log,0
2597,Bilkul hai jab akhilesh cricket khelta tha tab kisi ko apatti nahi thi youva cm ka naara lagta tha jab yogi gai ko chana khilaye sab ko dard,0
2598,.#Bollywood #Hollywood mey farak hai,0
2599,Yee raa Yuvametha politics ki sanyasam teesukuntaada,0
2600,"Cricket News: Pakistan Main Acha Waqt Guzaar Rahe Hain. Shaiqeen Buhat Ache Hain. Wicket Buhat Achi Thi. Hashim Amla - ""Zaheer_Rajper""",0
2601,"Muslims ko Salam,Triple Talaq ka Judgement Against Aane k Bad Bhi Shanti Banaye Rakhne k Liye Shukriya #babaramraheem",0
2602,Cricket News:  Dhamake Ki Gnonj K Baad Abdul Razzaq Ne Kabul Se Wapasi Ka Faisla Kar Liya...!! ?_ Rept:Nadeem Umrani,0
2603,.@Fussy_Ca bc! Muth marke ye sperm maar rahe hai aur bol rahe hai non violence #irony  pic.twitter.com/1oiEViDtFu,1
2604,hahhaahha.. dekho jara.. ye triple talaq ka virodh karne wale uncle hain.. aur yaha ab gyan denge,0
2605,Is point per aap log kab tak politics kartay Raul gay . Eik taraf bhutto nahee mara abhee tak aur aap logo kee fazool bakwas,0
2606,Aisay buddhe sehri main cricket khelte hue pareshan karte hain neend kharab kartay ho sonay do inse pura area pareshan hota hai,0
2607,Chal ad bana ke dekha #realbanao #advertising #Millennials #BiggBossTamil #videomarketing #selfie4fandom #Bollywood pic.twitter.com/QW1cu7jnVX,0
2608,"TUTI Patriots 110/3 (15.0), Karthik 13(14), SP Nathan 11(7), Last Wkt Abhinav Mukund c Sathish b Arun Kumar 41(38)  #TPvCSG #Cricket",0
2609,@NadeemfParacha 1971 say lay ker aaj tak hum sirf iss mulk ko bacha ya baja rahay hain :D #Irony @MUsamaKabbir @javeednusrat @marvisirmed,1
2610,#PAKvWXI itna small ground to hmare guly cricket main bhi nahi hota hai.aur @babarazam258 ko @imVkohli batate ho.kha raja bhoj kha gangu tel,0
2611,#ISecretlyLove the song khullam khulla pyaar karenge. #irony,1
2612,Bahubali aur GST ke baad Bollywood ke buri tarah se lag gaye bhencho...khane ke wande ho padi,0
2613,Mahi maar raha hai. #Dhoni300 #IndvsSL #Cricket @msdhoni @BCCIpic.twitter.com/NfzrlkyIJu,0
2614,Bhai saheb cricket khelo chhoriyo k chakkar me mat pado,0
2615,Iss politics ki shuruwat kab hui thi daroga babu aur kisne shuru ki thi Zara iska bhi lekha jokha bata do?,0
2616,Chutiya he Ravi shastri use sirf politics karna aata he,0
2617,Vote politics?? Or pressure from dalit.?. Modi to harami neta nai hai na.. Wo hataye.. Phir dekhte Hai tumhare dalit bhai ka brotherhood,0
2618,"Akhileshpratap bole ek desh ek kanoon banate,ye vahi hai jo triple talaq pe ek desh ek kanoon ke khilaf the",0
2619,"Yogiji aap sirf ek cm hi nikle jyada kuch nahi,hame aap se bahut hopes thi,like ( TOILET EK DIRTY POLITICS). 63 jan gayi 1v erest nahi hua pic.twitter.com/UsxjnAQ7im",0
2620,Bhajji ab to tumhara cricket me wapas aana mushkil lag raha hai. Aage koi position bhi nhi milegi. Waise bat thik hi ki hai.,0
2621,Delhi me bhi barish hoti hai ? #sarcasm #Rakshabandan #delhirainpic.twitter.com/RtPnpEGkvK,1
2622,Insaan Kamzor itna hai ki Choti Choti Cheezon se Dar jata hai. Magar Bahadur itna hai ki PARMATMA se Bhi nahi darta. #irony,1
2623,Abhi bhi aap cricket dekhte ho . Ab pahle jaisa cricket nai hai bhai jaan .bakwaas ho gaya hai sub.2011 is the best team,0
2624,"Rawalpindi: Pakistan Me World Eleven Cricket Team Ko Khushamdeed Kahtay Hain, Pur Aman Aur Khail Pasand Qaum Maizbani Ko Baytab Hai, DG ISPR",0
2625,Aapko Ni lagta desh k liye kurbaani dene waale k pariwaar waale ko 50k dena sahi baat hai isse to accha hota cricket mein hota,0
2626,Abe chutiye yaha bache mar gaye aur tujhe har cheez me ghatiya politics karni h. Khud ki bezzti hui to dusro ka naam lena shuru zabardasti,0
2627,Dalito ko triple talaq hindu brahman kshatriya Baniyo se lena hai-aur laat marke inh manuvaadio ko iran bhejna,0
2628,"jisey gaurakshak,rape,murder aur riots ,unemployment,corruption kuch nahi nazar aata hai only triple talaq wah",0
2629,Toilet me jet se itna garam paani aata hai jaise Manikaran se paani ka connection le rkha ho  #sarcasm #SUMMERS17,1
2630,@Shobhitwa call asap bolke fone nai uthaate ho. #irony,1
2631,Pata nhi desh ke  educated muslim yuva triple talaq k against khade kuy nahi hote,0
2632,Jis din khud par ayegi uss din bhi nanhi chitaaon par politics ki rotiyan sekna aur dusro par ungli uthana :),0
2633,"Iftar se unka bhala nai hoga , sach me muslim ke liye kuch karna he to Triple talaq hatao, Madarsa ban karke free govt. Education do",0
2634,@CollectorGodhra Sir ye godhra civil hospital ka hai hospital ke ander aadha staff cricket khel raha  hai to sir pasnt ka dhyan kaun rakhega pic.twitter.com/vLqBh8eYNN,0
2635,Che Chai Pata Laal Gasya Zaaye Dilbaro/Ghunahon se karo tauba qayamat aane waali hai. Forget #Bollywood .listen 2this local talent #Kashmirpic.twitter.com/5xXrqAj5Wm,0
2636,@ArunYadavMP Triple talaq m insaf ki duhai dene wali bjp ko sochna chaiye @medhanarmada ki jail kyu bhijwaya @drnarottammisra @anandrai177,0
2637,Saram hinduo ko aani chahiye bollywood ke bhi kuch log h ..sonaam kapoor jaisi muslim dalal bhi ...jinki hindu movie dekhne jate h,0
2638,Triple talaq khatam hone wala hai. Uski chinta kro Miyan,0
2639,politics aise he kaam karti hai..behtar hoga agar hm aam log issey sabak le aur satark rahen...!!,0
2640,"@virendersehwag  Race chahe gaddiyo ki  ho ya cricket me run banane ki, jitate whi log hain, jo shi waqt pr giar badlte hain. (m.s. dhoni)",0
2641,"ye kisi ki dharm mein dakhal dene ki baat nahi hai, ye baat hai ppl ki basic rights aur law ki jo stoning, halala, triple talaq chin lete !",0
2642,"Oh...pahli baar mahila cricket dekh raha tha, etni uttejnaa mahsus to world cup finel (m )me bhi nahi kiya tha..shandar jabardast zindabad..",0
2643,"Amitabh ek gareeb kissan h, raman singh gareeb sevak aur adani to ek chai wale ka yaaar to aise majboor logo par kon raid karega #Sarcasm",1
2644,Jagah jagah jhandon ke stalls laga ke bijli chori karkay gana bajatay hain Shukriya #Pakistan #EkDinKePakistani #August14th #Irony,1
2645,@bollywood_life sushant ke Ghar bareily ki party...pic.twitter.com/EIlHTCXOxC,0
2646,Main POOra Din Har Waqt CricKet DeKHta ReHTa Tha. JaB Aap Bache Hote Hain To Poora Din Khel Se Dil Hi Nahi Bharta. JaSparit BuMrah #M_RaZ...,0
2647,But Maut ki khabar milte hi jashn mnane wale par shak karna bhi to jayez hai Asi ghatiya harqat to hamre bollywood ke villain bhi nhi karte,0
2648,"@OfficeOfRG, pehle tum bade ho jao aur nirdosh aur masoom bachchon ki maut par politics mat Karo. Laanat hai!!",0
2649,Kuch Politics Party sirf Vots Bank k liy is Desh ko Barbad kr rhe hai unhe shayad Future mai hone wale Nukshan samjh ni aa rhe,0
2650,# Triple Talaq Mahilao par zulm hai,0
2651,"Wohi to hum bhi bol rhe hain, aur kisi bhi cricket dekhne wale ko pata hoga ki apne time ka top wicket taker tha wo",0
2652,Kela sujhao de... Phle gau mata aur triple talaq se to bahar aajao,0
2653,#TripleTalaq Kuch log to Sirf Isliye Khush ho rahe h ki Islam Ki Shariyat change Kr di Un Iogo se gujarish h Ki Pahle mudde Ki tasdik Kr le,0
2654,"bomb blast hua hai , but log is desh me ab bi agli subah milte hai jab, to puchte yahi hai ki kya kal ka earthquake feel hua??? #irony",1
2655,@yadavakhilesh Triple talaq per kyu nahi bolte,0
2656,Bete k maut k baad bhi maa ko neta ki nahi beta ki zarurat hoti hai I hate politics,0
2657,Modi ji triple talaq kehte rehte hai koi unse bhi puche ki tumne apni patni ko kyun chod rakha hai vo bhi toh kisi ki beti hai.....,0
2658,"bjp hatao desh bachao,dharam jaat ke naam pe politics karne wale,baccho ko marne wale desh k gaddaro ko sare desh wasiyo bharat se bhagao...",0
2659,Jhon Wick 2 to agai Badlapur 2 kab arahi hy#Bollywood,0
2660,Rajdeep ko triple talaq de diya,0
2661,GST day aur CA day ki dher sari shubhkamnaye #Irony,1
2662,@MubasherLucman Ab PM sahab kyun chotay motay maamlay suljhaingay .... un k pass time hi kahan hai #sarcasm,1
2663,Acha ye baat to maan ni padegi ki tum log galat karte rehte ho Triple Talaq ho ya bakra eid tum logo ko buri bahut jaldi lag jati h,0
2664,Pakistani Politics aur governance par 70 saal se amalan kis ki baladasti aur  hakmiyat qayim hai?,0
2665,"Mujhay aik baar Politics mainn aanay do,phir yazeed khan ko,Ayesha Gulalai nay toh abhi kuchh bhi buraa nahinn kia khan kay saath.",0
2666,Hindi Ko Zinda Rakhiye Zanab! #independenceday #akshaykumar #bollywood #celebritiespic.twitter.com/1eacKFNGiH,0
